Muscle,rms,mav,wl,ssc,entropy,mean_freq,median_freq,acc_X_mean,acc_X_std,acc_X_max,acc_X_min,acc_X_rms,acc_Y_mean,acc_Y_std,acc_Y_max,acc_Y_min,acc_Y_rms,acc_Z_mean,acc_Z_std,acc_Z_max,acc_Z_min,acc_Z_rms,gyro_X_mean,gyro_X_std,gyro_X_max,gyro_X_min,gyro_X_rms,gyro_Y_mean,gyro_Y_std,gyro_Y_max,gyro_Y_min,gyro_Y_rms,gyro_Z_mean,gyro_Z_std,gyro_Z_max,gyro_Z_min,gyro_Z_rms,emg_variance,window_start,gender,run_num,exo
LBicep,0.1565160819643165,0.07185371261293168,20.424418512173617,122,0.7831901984503102,274.6692999050486,295.865,0.5652694695058754,0.17588015780204055,1.063928942782911,0.22163285160586693,0.5919994958308027,-0.2196316605272859,0.40215350365122166,0.5835077271997571,-0.8349088943526216,0.4582199327887495,0.5981986396138224,0.12800737673391693,0.8486187278148679,0.2974224107696053,0.611741367682558,41.06955536958778,53.31379146017048,98.77759178610764,-95.54261886030741,67.29835613233196,15.389819919090746,27.51786989417452,92.16395097917089,-58.328250593037474,31.529029808333124,-11.114621530201344,16.311760284594527,48.634233968032134,-44.869218600442814,19.73849881175594,0.0001,93.825,male,2,True
LBicep,0.0681582859944636,0.04351183698826151,10.592058146692377,111,1.4133022281926895,194.09566396019676,176.26,0.6096284017891537,0.19923717709629296,1.063928942782911,0.22163285160586693,0.6413596814622021,0.36257916725401523,0.32070327787429964,0.9310199746297422,-0.5245506576145968,0.484060166679655,0.5566548556592896,0.14861435994986053,0.8486187278148679,0.2616479641840384,0.5761517649997883,49.80793097716276,27.227282066240505,98.77759178610764,8.80224693817975,56.7640280189878,7.049867262790519,31.20603040639143,92.16395097917089,-58.328250593037474,31.992451643279733,-18.898112946392747,9.191089347720032,0.532031710487435,-44.869218600442814,21.01463290977004,0.0001,94.5,male,2,True
LBicep,0.20263456152829679,0.0987192963055686,28.080436681419428,109,0.843495242345545,265.02436175426436,283.275,0.5262120747193338,0.17059510113165877,0.9216040141954375,0.1831667415282574,0.5531743270530065,0.7191845575117958,0.15730764114551563,1.1247371430418893,0.3247625283790579,0.736187558796129,0.346799653020312,0.11020710302032057,0.6314686795326785,0.15226179837673587,0.3638895504011352,16.36405037552909,14.640286526695435,50.68433657965246,-11.420367086052288,21.957234212819102,8.080698275157316,24.018413819645914,55.459293614018435,-55.262293086674106,25.341307918611623,-23.32872255086792,8.243561441696112,-3.7271321760459855,-40.769846860492635,24.742384709206835,0.0001,95.175,male,2,True
LBicep,0.25748082528500227,0.16026000945311028,44.945682914201484,117,1.2245737210713712,282.8051554235625,302.15999999999997,0.4245583016690009,0.13523435308110782,0.7869703140529599,0.11019197599303479,0.44557612342823305,0.8636970300387319,0.09705027894297764,1.1558943823530918,0.5858884239180046,0.869132507929968,0.22419219709363816,0.06542241972131249,0.3333183133829212,0.05226182203541026,0.23354278888431618,5.798627116103562,11.645618926117997,28.39942808900378,-27.216614900855003,13.009401085521548,20.14136936354027,21.98069534007768,77.99521235168454,-26.25267509631906,29.81318043201482,-4.684645061559686,25.66529232624709,39.613326771912924,-40.769846860492635,26.089329802517224,0.0001,95.85,male,2,True
LBicep,0.20463233521328508,0.14140538563828312,36.519338636647845,112,1.7907051837493047,269.6236131303658,308.455,0.48961167242976644,0.18041760128272274,0.9616571382719944,0.11019197599303479,0.5217950753237179,0.7182390400614633,0.2812721514269932,1.1558943823530918,-0.17251274251154483,0.7713503366413874,0.3296744612125452,0.18924392750343794,0.7363192837611245,0.05226182203541026,0.3801296022052327,-38.07362929550661,49.7063877703686,28.39942808900378,-124.46438668501395,62.61250859780264,30.702364414456444,23.386946171611182,102.94889502683253,-25.54345684109581,38.595134821268864,29.62520055613946,21.854675265465563,71.37345131846251,-35.57283865250696,36.81411874472127,0.0001,96.525,male,2,True
LBicep,0.2619719633251667,0.143776075833985,35.31767130894104,102,0.9759398229499543,222.86175703106315,226.62,0.5572162880079818,0.20944637711626468,1.0269385512851572,-0.035238728269037484,0.5952795784406876,0.02675627943465315,0.5814231516369056,0.9314915288561394,-0.8808777273460567,0.5820384693029983,0.5003809772375369,0.15526432348550515,0.8000846051561149,0.21909850206587442,0.5239161502841881,-67.92590400741065,39.32912283355741,22.811207332860267,-124.46438668501395,78.49017988309755,29.282678680689777,32.657712919845885,127.33812928259078,-57.3437585368508,43.86344131359956,28.429327476459765,25.633107642242646,71.37345131846251,-23.459655638869222,38.279013416787386,0.0001,97.2,male,2,True
LBicep,0.24407857261650215,0.11775155493423516,29.40604472835221,100,0.815182510039195,281.1801826877156,321.045,0.532584024834031,0.22190157324497436,1.0269385512851572,-0.035238728269037484,0.5769627819166593,-0.36351763388333347,0.3202304832286403,0.41746165108552424,-0.8999083890079735,0.48445085667483934,0.5972634046767152,0.16418358565392843,0.9521024762647218,0.2581060143502102,0.6194189409149534,14.049184383122466,75.42088177153515,104.836751498788,-102.42295045255877,76.71824417325293,20.414151984543377,35.095026419870386,127.33812928259078,-62.88231567668348,40.600473896981015,-2.5604395901537633,26.335639253154227,66.04592848452546,-52.8903959473342,26.45981378935053,0.0001,97.875,male,2,True
LBicep,0.07262647676731938,0.04409088520771178,11.810193288050836,105,1.1319133362917637,253.55313986362296,258.09499999999997,0.5763852478966655,0.20482053311593468,1.12749476033637,0.12525194238278095,0.6116955163958586,0.11723793304149875,0.4434002688143252,0.7703720348468078,-0.8999083890079735,0.45863769069763427,0.6147570710733155,0.13811839787059493,0.9521024762647218,0.34344889806301043,0.6300816996747179,58.89171438004265,28.386131106153474,104.836751498788,8.173139329265918,65.37588593507743,9.303192088059289,28.190398267942257,70.70146630337267,-70.93602396583357,29.68582047935564,-18.228056138844607,11.95632200656211,8.308705952280253,-52.8903959473342,21.799441885641752,0.0001,98.55,male,2,True
LBicep,0.13543254522901424,0.06712379614046822,18.19276287295047,113,0.9361210521181978,270.5809118258617,289.57,0.5714500613524706,0.18829068414711672,1.12749476033637,0.12525194238278095,0.6016714671283089,0.6177843605541777,0.198068748281282,0.9947747298555363,0.08305198005463274,0.6487593892893174,0.43430654243543887,0.15374248539102117,0.7595337504979688,0.189522774732834,0.4607156656946169,26.265713645176515,15.630289313953265,63.418102642377775,0.5407383118057574,30.564581746333346,5.295822183989759,27.889492247055774,52.95794075130821,-70.93602396583357,28.387840890124462,-23.435140756843975,11.515423639627004,4.86060906224273,-45.28741914535499,26.11150711646438,0.0001,99.225,male,2,True
LBicep,0.219737820089216,0.1340926430717696,38.065022864584435,108,1.5219068866599537,288.77266545118584,308.455,0.45023287824270625,0.17427095670329984,0.903554142005385,0.015944361732628094,0.48278360680639837,0.8325012058169825,0.1291627484628976,1.1163841370402539,0.5520846313475871,0.8424614372641751,0.23424713525670388,0.0979524381216706,0.4743873431992937,0.006570861738150857,0.2539023444357145,12.653787640593269,10.109581650772698,39.639652684369054,-10.484177483807946,16.196357084445594,15.869368035320988,31.49956747903045,80.04349532610121,-59.47168461686854,35.27122897215889,-13.53519813824394,25.18831225870112,39.335693910587906,-45.28741914535499,28.59462647217752,0.0001,99.9,male,2,True
LBicep,0.22731756653013724,0.15681676933518632,40.625128642121474,106,1.6959384597766316,250.03415751419843,245.505,0.4445866086739063,0.19329294132721414,1.050414518089621,0.015944361732628094,0.48478800911232434,0.7965070524880664,0.19464131203551677,1.1163841370402539,0.17999098530800528,0.8199443426319466,0.31432182907246914,0.21557070338695433,0.8203508500366038,0.006570861738150857,0.38114162773201343,-33.200608999673065,46.66341531804206,24.46830996864446,-107.89179406324268,57.26914323694091,24.433291208064166,28.80155206703932,105.43592858126493,-30.980124241465685,37.769235109126086,16.286332082771075,35.36708846735496,104.48725392458836,-41.033159360801136,38.93681496178149,0.0001,100.575,male,2,True
LBicep,0.24758388509646787,0.1683725655439005,43.639972414205985,118,1.6680771125049179,247.31558793402039,283.275,0.5107182325706044,0.22454569297464388,1.050414518089621,-0.003087717555758729,0.5579013186160301,0.14934580067881867,0.6026150262989787,1.0227964081128158,-0.8384750154325566,0.6208454220671327,0.5035755406652325,0.1917371019689097,0.8414485040619614,0.08205655877122281,0.5388426870875369,-73.60506794462539,36.43334738009325,30.23760532749587,-135.4244981996148,82.12852627711925,21.85009062451063,36.141219698709186,117.78868334065162,-73.06754059022029,42.23285713292072,28.865631099033997,38.948030614843034,104.48725392458836,-43.559627525795,48.478590609879205,0.0001,101.25,male,2,True
LBicep,0.22696667674508875,0.1399092126695588,38.10713730723333,124,1.4724938099020068,280.0655316464136,314.75,0.5284751907274492,0.22470878490251706,1.0595280401938452,-0.003087717555758729,0.5742648040989274,-0.3592818289728817,0.32113760176566897,0.4255235619108307,-0.8384750154325566,0.48188462508976604,0.58649630094666,0.17006350138394874,0.9730675976110321,0.1944011189318573,0.6106549807600717,2.1732469685965317,82.7652936115774,126.32802107730818,-135.4244981996148,82.79382120060126,22.04225384985546,45.20626484620332,183.4470001077592,-80.73929607088272,50.29381011741451,8.430829208337142,34.84416150923234,95.6444859931932,-43.80737286031488,35.84960909719406,0.0001,101.925,male,2,True
LBicep,0.11129122305169196,0.06309733331440642,14.982480743090745,108,1.1111599751115626,223.18359262291935,188.85,0.5602622425872772,0.1885999485863717,1.0595280401938452,0.008217934713834842,0.5911545661463735,0.05069962692578898,0.4747080347584152,0.9764447008527184,-0.8330615140396338,0.4774077611796974,0.6212564907634887,0.14235241462593562,0.9730675976110321,0.3023729763091598,0.6373569151312308,63.38944873562701,26.128504073998762,126.32802107730818,14.972293820466694,68.56326229221925,11.698764639209225,39.79268626518116,183.4470001077592,-80.73929607088272,41.4767281048391,-14.610159902009707,10.06692125880188,6.016744630870083,-43.80737286031488,17.74259496221479,0.0001,102.6,male,2,True
LBicep,0.1317180523269462,0.06855883162125888,18.03004906551651,104,0.7303067458292334,259.79348937581426,264.39,0.5400705539474633,0.15538913082509614,0.872818362119905,0.21986899774749175,0.5619804135552222,0.6045478477602204,0.2676031100151012,1.0490114056400839,-0.09721366603450467,0.661127464806348,0.4352841814045654,0.20617358723344703,0.9132211931168517,0.09745477737260924,0.4816428829057379,36.20322879739997,20.70514292049577,76.82059680932288,-4.402403112336024,41.70583554749918,0.2876057323703947,24.13513222852822,59.1981291535033,-55.89716176072061,24.13684579115163,-26.7441556717548,13.507475753025485,3.8561410064892123,-55.51983715004865,29.961671579096283,0.0001,103.275,male,2,True
LBicep,0.1643359797229209,0.09503927060284369,27.201232787081434,119,1.1098977807273098,275.05153414516906,283.275,0.4099104851105663,0.15024891112519356,0.8516398648841534,0.17565213102034125,0.43657913497771067,0.8619517806351255,0.14513711565838006,1.1161068131335938,0.40087484884334185,0.8740856104991647,0.1546724132904118,0.13262236105237643,0.5067489757822182,-0.07867810921113774,0.20374554248912252,14.262612174032157,17.865567625101058,55.57580462790034,-23.658057270060123,22.86045958842274,7.240719125733044,22.845649766622856,52.02835597314976,-55.89716176072061,23.96563637204218,-23.441117537090733,16.20250349078491,8.465557851942226,-55.51983715004865,28.495738466595316,0.0001,103.95,male,2,True
LBicep,0.10557956988473266,0.047485372084098004,14.071190212904407,109,1.2198611328732398,307.7994937430616,339.93,0.2538807551015905,0.10923390701199621,0.6517795077450609,0.042303316230447016,0.2763828581009669,0.9538126032214329,0.0685772085468026,1.1161068131335938,0.8065867109385124,0.9562747071820513,0.07200191166336457,0.06730158015628046,0.21287928084651248,-0.07867810921113774,0.09855850026614245,-1.1234276789896007,22.07065357468039,43.36843173626793,-45.92028601707961,22.099227112355585,16.808919747874366,28.033845930376696,71.96364914548698,-39.739574124746056,32.68694388802016,-0.9548738978233371,18.09885624722526,41.29340825094007,-33.41714938186536,18.124027742708552,0.0001,104.625,male,2,True
LBicep,0.004187868250391394,0.0032473360236433156,0.7355393393692662,99,1.8188828639574244,222.99111417862198,201.44,0.25907270321477915,0.10420886036964243,0.5033069920775705,0.042303316230447016,0.2792456841753381,0.942547443268143,0.05094152435251245,1.0737180212573147,0.8294802387226883,0.9439230486192564,0.01227878793181635,0.12520047508248638,0.19620826727020169,-0.27163414117586326,0.1258011430550407,29.206483824068933,42.58080572664042,93.0137739123648,-45.92028601707961,51.63471423079142,56.957090067335905,46.27895763553843,122.30976880565991,-24.566431026186173,73.38836439634403,-4.716774200489422,26.745095187390195,41.29340825094007,-62.787595321882996,27.157836354190017,0.0001,105.3,male,2,True
LBicep,0.004644648866531187,0.003659581043608959,0.8516052597257837,101,1.9133594094576098,271.42814701705646,302.15999999999997,0.2228043602635271,0.13402839892983318,0.5033069920775705,-0.011160492578816248,0.2600103741625208,0.9427924398428672,0.04105762476458065,1.0347096817446024,0.8294802387226883,0.943686024679912,-0.16357427067826266,0.12662971383521934,0.1426999368288406,-0.33571749808983936,0.2068613701344818,32.592557032829404,36.3937421863003,93.0137739123648,-19.81875417575911,48.85467474317204,65.71974282314032,35.44508740455482,122.30976880565991,14.88494433996861,74.66886109923088,-16.011425538180532,18.684975818264125,29.181708632417074,-62.787595321882996,24.606789085409233,0.0001,105.975,male,2,True
LBicep,0.004716211633683621,0.0038404013297014955,0.8740427728325164,90,2.0585623373110837,241.77783073160234,207.73499999999999,0.06992065263514363,0.09257847525620595,0.3119475654905356,-0.08957309789629886,0.11601582541053766,0.9763040568604082,0.055600300651416024,1.1535183590095348,0.8742470363054574,0.9778859876665679,-0.23421367898693476,0.06161442477117841,-0.08180023321073869,-0.35212888465094067,0.2421825443017686,-6.204992799977615,8.670042769233538,11.66149789829365,-24.5178703518945,10.661687355578986,39.43620021427735,20.108694037900367,95.12254806660091,12.579565579729953,44.26706973869469,-9.243513268372755,8.343678242374308,11.860463595512117,-27.14897957443311,12.452289113044783,0.0001,106.65,male,2,True
LBicep,0.004519323885906891,0.0036706691127306934,0.8382330139191794,87,1.993307199827583,229.28546205649195,207.73499999999999,0.06591993124598278,0.07319793568424837,0.19005896579939122,-0.08957309789629886,0.0985057111233174,0.9846735582846017,0.05793424297634884,1.1535183590095348,0.8742470363054574,0.9863763951423926,-0.12778265349100398,0.1029524835430643,0.07039073435203352,-0.35212888465094067,0.16409637534353683,-4.612565725034186,8.92935225629145,17.518227503906008,-24.5178703518945,10.050328068510867,40.062230982866694,23.38868020831216,72.7079901066339,-39.4641571962845,46.38979104513468,-2.9221270647459865,7.423939206110841,11.860463595512117,-16.79411620498425,7.9783268871706845,0.0001,107.325,male,2,True
LBicep,0.010540384210028857,0.008067985959802427,1.8201506221403947,91,1.7948335139240823,214.05363779463852,207.73499999999999,0.2572493998659526,0.011374901673150308,0.2788686666938992,0.22268502330399037,0.25750076139589684,0.8101271764499921,0.007449430348542915,0.8312689727336748,0.7935513794401441,0.8101614259117464,0.45092437691214526,0.007810087803129132,0.47402390186509485,0.43270266158676024,0.450992007872755,-0.9192227374050347,1.326985128519398,1.9800731083338707,-4.182877943669224,1.614267627214908,15.414733954101385,2.4087658284796123,20.163789932981253,9.799468126860267,15.60180039906219,-3.241606271072057,1.7156974122718343,0.3450544193922063,-7.188014952504024,3.667646224369242,0.0001,0.0,male,1,False
LBicep,0.008599212604714973,0.006682477949979151,1.527984431265796,96,1.808691839343925,241.54173505283052,245.505,0.2471159617885597,0.0138124614125346,0.2788686666938992,0.20326901325868968,0.2475016821376324,0.8060271742020834,0.014001198291423645,0.8312689727336748,0.7527862239326065,0.8061487698345705,0.4638358071567668,0.023992229890501652,0.5934205669333741,0.4338874992538051,0.4644559000549869,-2.3382654249462633,2.5522994144146898,2.016337062445155,-9.952623489511831,3.4614617574546016,15.10801382095945,3.1662089448469652,23.53757918088895,4.028832106299291,15.436222358359919,-5.178266741175639,3.4632059120325485,-0.7015268195236053,-19.351410301984465,6.229626122962997,0.0001,0.675,male,1,False
LBicep,0.14869741674195966,0.04672812691575026,12.959408825528644,97,0.5696634297228198,240.48886500674172,245.505,0.2420597590443023,0.05555832851535157,0.4651915638760497,0.08387031941362558,0.2483538902775743,0.7995561356680153,0.026679962571326453,0.8750087505395602,0.7191336922538367,0.8000011465536639,0.4718997689497008,0.05418434969342846,0.5944369688225982,0.3185675713322815,0.4750003533540589,-0.05592140844239907,10.379607497471726,37.06001536105773,-15.217062987311206,10.379758138101941,17.106984673439396,15.996220676593186,82.28308560943259,-12.030859647248189,23.420674639120833,-1.0756017686958825,12.220034985419458,32.11209348930862,-19.377766625496047,12.267280636298219,0.0001,1.35,male,1,False
LBicep,0.25362280924999103,0.1656974371469641,42.80598493753543,106,1.4965146868236099,270.6125875248748,314.75,0.30663297866839156,0.11435065852840436,0.5748988041570672,0.08387031941362558,0.3272611445205954,0.8074324564788202,0.12421351735002241,1.161989005333353,0.5261559758194024,0.8169309454708433,0.4405095687045871,0.08513132635305032,0.5964896399890008,0.25309993374111334,0.4486602532506428,4.054043372615996,24.33009813978687,47.25250720297196,-61.30519829756744,24.665541614947607,28.103952257972132,22.72609478360222,83.91803741296104,-12.030859647248189,36.142876429964026,15.293842334702985,17.892358198752337,49.140874713507976,-19.377766625496047,23.53801383445964,0.0001,2.025,male,1,False
LBicep,0.25407288341644924,0.19394281940561314,50.67599736922659,112,1.9647570307198767,275.1257434350354,308.455,0.42713371514844634,0.1381788531989309,0.8667048347130063,0.12364216143631115,0.44892828613029695,0.552035683094457,0.36940993914886516,1.161989005333353,-0.5097071917766105,0.6642342196481088,0.5662776098215958,0.1775213803508263,0.8916501586932565,0.25309993374111334,0.5934510694799718,-42.10553209725979,52.88024138023862,47.25250720297196,-111.21397024907483,67.5958265104117,24.991783395102303,29.66479071125113,83.91803741296104,-60.36649936695499,38.789032537690886,24.499243810352493,9.545356209006936,49.140874713507976,5.818616635887166,26.293093626196256,0.0001,2.7,male,1,False
LBicep,0.2997750727610246,0.2010163133249424,49.64131398652616,109,1.7478503870044455,257.27074641539116,251.8,0.4933791443756766,0.14379074747724113,0.8670083762287775,0.12443303199409282,0.5139053990424098,-0.09893331817370342,0.45783921418784773,0.8119979169238076,-0.688704073743047,0.4684063913878686,0.6481831193299789,0.12058691201030107,0.8916501586932565,0.3391798741024204,0.6593046029966132,-56.4408957911071,44.06311202122601,52.01922186312227,-111.21397024907483,71.60399820329674,16.636431373686644,28.589730787316963,64.06602247476992,-60.36649936695499,33.07784085067592,13.87977243637939,12.329728657151188,32.716451850655346,-12.386632875884066,18.565298048904367,0.0001,3.375,male,1,False
LBicep,0.2890351814395534,0.18980487796503961,47.136565874782804,102,1.6966403251318218,269.6982496354877,258.09499999999997,0.5016808037452956,0.18340340971956431,0.9027166322198739,0.07606298525358884,0.534153947418989,-0.3271159168675261,0.2566496465904393,0.24428973932419917,-0.688704073743047,0.41578102910435877,0.6653890073565979,0.14506350506651156,0.9564738429287831,0.3391798741024204,0.6810183195870583,23.806843852992152,55.365644765370966,85.44294304895124,-100.26574327401937,60.26707587502482,15.817541553155412,32.26090850448216,71.29481199726851,-67.49177887902677,35.9299434778343,1.6095163981685587,11.203460246921605,32.716451850655346,-20.55019010358969,11.318483314487244,0.0001,4.05,male,1,False
LBicep,0.162428794612617,0.10843532973128697,29.159215163872368,104,1.5895722188721395,222.11770155074885,220.325,0.5262982708569142,0.1876015405666305,0.9027166322198739,0.07606298525358884,0.5587344699675785,0.14334175722748538,0.37440191582934157,0.7795128494829073,-0.5908497098109576,0.40090354693086055,0.698867195009208,0.11720775814116817,0.9564738429287831,0.3574830747932986,0.7086275572037238,53.430614681455175,21.726959126973075,85.44294304895124,7.094039854451633,57.679210623441186,8.85965860369105,32.84835708686962,71.29481199726851,-67.49177887902677,34.022170916631026,-12.962463043355319,12.482016683782124,15.01583918048133,-30.43016916438098,17.995171259106364,0.0001,4.725,male,1,False
LBicep,0.19922634177645782,0.1247917832624,32.97897331898014,107,1.4295443877720058,249.97411461505615,251.8,0.4974806640031447,0.14864262010982968,0.8897776173752311,0.14350505637386926,0.5192125186955,0.5858659082345045,0.18297194339340342,0.9520632851629599,0.1850081819977819,0.6137732435522094,0.563081735164054,0.1028676556513486,0.8002560109508078,0.4035689885572534,0.5724009041350007,15.418213626385425,23.548608145431288,59.81211272960185,-12.155821843007772,28.14708256668762,6.2802074210528085,25.717996168622914,68.39129885083396,-48.593811141602266,26.473691321399627,-27.176564144464333,5.104526584790177,-15.0536429970209,-37.11080322043873,27.65179615057608,0.0001,5.4,male,1,False
LBicep,0.2854602178667564,0.1809976436924748,46.680225609305275,107,1.5460021026609032,251.6567298780668,276.98,0.37642838135273793,0.1399494349629469,0.735327943325292,0.07786013860597478,0.40160200526676954,0.7503959905399225,0.09946796410292287,0.9869622265297878,0.4319504971074123,0.7569597205275668,0.4809516114294739,0.06193133661615174,0.5938904529333465,0.2462070523469238,0.4849226154673246,1.1109747848175022,16.15530269910684,57.820404534506814,-15.438405140479047,16.1934576379558,14.324837520576043,24.718250240426325,65.79693797016022,-43.17255255166045,28.569089326389793,-16.55213114922532,25.824818004295544,66.83795732701374,-37.11080322043873,30.67399991093666,0.0001,6.075,male,1,False
LBicep,0.2927701458284195,0.1992368530396182,51.185741171771966,109,1.6406864999423902,267.1989970618386,289.57,0.3555098390210617,0.12074989750928596,0.6575518602105479,0.07786013860597478,0.3754567663383952,0.7655827103207077,0.09088708393518226,0.9869622265297878,0.5236213687144916,0.770958720275114,0.48122979930749993,0.08086369451647749,0.625492679061478,0.2462070523469238,0.4879764920899272,-1.8083546694742307,26.581231644133712,57.820404534506814,-57.12893590574961,26.642672957676464,32.3517787727028,19.81038818138378,81.88461138884067,-25.528301704809703,37.935327462077005,13.842606173559602,27.76836235052602,66.83795732701374,-33.58199334538464,31.027402297104754,0.0001,6.75,male,1,False
LBicep,0.19385815826949043,0.1283578371630838,33.2432942789044,108,1.4918729293679736,263.04881615357226,264.39,0.4168199868701797,0.09997854944048011,0.7351709695500005,0.17210989672413554,0.4286427554533953,0.5270805169171705,0.26704951447482334,0.9234312051043877,-0.08737396842949324,0.5908716565337269,0.6270793525092523,0.1621902882552647,0.8981212251054141,0.2813416457668205,0.6477146006905734,-34.872771732550575,32.9154685386801,42.80509267478533,-79.34170384393047,47.95350120096987,29.284786659427,24.01592939762983,81.88461138884067,-45.524549602733885,37.87299294378639,18.176881760219896,15.41710486271004,53.611236816161,-11.243736875567464,23.83455795421456,0.0001,7.425,male,1,False
LBicep,0.20391414743412106,0.1254525698551851,34.92838625810467,108,1.4932216568335464,288.09090480366604,308.455,0.4554979481065757,0.10440150362625351,0.7351709695500005,0.26586615804452873,0.46730937791651833,-0.05055841236774212,0.40550535623179,0.6011984267171774,-0.7889963555591134,0.40864501342096127,0.7162127469886829,0.11998103806060524,0.8981212251054141,0.2826076557618482,0.7261929140684146,-54.40905619201576,21.21920470552072,11.998161081854075,-86.65677722234673,58.40034284180806,16.5748169359688,21.8023415448164,62.277986513072484,-45.524549602733885,27.387344765378504,9.228904962661893,9.205858025562907,31.49812330893864,-11.243736875567464,13.035356105479678,0.0001,8.1,male,1,False
LBicep,0.23464191890320446,0.15957760446515717,44.29991346183783,107,1.731131366932402,278.2482593469712,283.275,0.4754028719495571,0.08624662460328304,0.7165438875974576,0.2835357432399606,0.48316288238372224,-0.4692314732914785,0.16136056547359187,0.020372815638767246,-0.7889963555591134,0.49620097502649957,0.6365066715742205,0.1179642895470591,0.8745300152904093,0.2826076557618482,0.6473455928380412,-9.586619724308457,48.712601421077835,89.33378823467598,-86.65677722234673,49.646961789693584,17.784415420464857,15.03170335034124,48.13624770453767,-21.624855351097032,23.28599444860211,3.2332960340754373,11.077959695144058,31.49812330893864,-12.771545448616807,11.540164394461813,0.0001,8.775,male,1,False
LBicep,0.1364146223983571,0.08502502151496874,22.5428865440017,104,1.3703771414052743,269.27927165854146,289.57,0.4824873335759044,0.09094447117366004,0.8281757593515126,0.30438782931054226,0.49098362895135594,-0.16182663342808273,0.4356825270051135,0.7284169245170978,-0.6865739640703472,0.4647656652811485,0.6692405041702812,0.10941799630795589,0.9302763381677294,0.44623360275639523,0.6781262053173731,59.67979017046777,35.70321298323035,105.23149671590593,-7.826654260458427,69.54420732251513,15.398372156630366,17.783930990008994,60.351635185977344,-27.702371831313574,23.523989171301107,-10.232530862991021,9.010384511116383,8.893233977699284,-40.23244803922699,13.634211267991628,0.0001,9.45,male,1,False
LBicep,0.17338020907871576,0.08757235544197943,25.375523812892286,112,0.7925868225795971,269.45022599724916,295.865,0.46446817438295795,0.1459479685716064,0.8281757593515126,0.05422565987389603,0.4868588034993477,0.49410272651762904,0.37060546348943435,0.9518302961232953,-0.37549808763184783,0.6176454597261875,0.5672402010804345,0.1839913440146137,0.9302763381677294,0.21184013776635804,0.5963340174718155,52.862362139109244,41.36741256736102,105.23149671590593,-24.92013819801193,67.12445272361325,5.309414896403493,28.26465119130346,60.351635185977344,-80.91840026808975,28.75900543322393,-18.34212038290443,10.291199096709141,1.5753256921027312,-45.92829012813734,21.031931889131467,0.0001,10.125,male,1,False
LBicep,0.2808624228076615,0.18227763399957075,51.84650584638207,116,1.4996005716876115,273.14108882933147,289.57,0.39282773679300775,0.17421113053302112,0.7881411842196429,-0.03709502820065378,0.4297245033687396,0.8141929519224402,0.09840446124550807,1.0374813562622545,0.5502984865959962,0.820118040865579,0.3732740673289635,0.07998045926792466,0.6025332384454994,0.168394314431178,0.38174651695204204,8.45641112932448,27.16088131931615,65.54287207883921,-29.484272992896432,28.44686912878357,9.791650381257188,33.852069976384215,67.95869941811752,-80.91840026808975,35.23973692970463,-13.85478270838605,19.562677321630346,36.61222342154078,-45.92829012813734,23.971928330587495,0.0001,10.8,male,1,False
LBicep,0.27950544619184,0.1949639017565608,54.338563780398594,107,1.7680178355622185,282.66889709577174,302.15999999999997,0.37791132942764905,0.1436925946493706,0.7852204529291241,-0.03709502820065378,0.4043074754031163,0.8377670789537639,0.08842662204585891,1.0374813562622545,0.5476248729583719,0.8424208841577725,0.35867476984022545,0.08381543992578788,0.621049416075092,0.168394314431178,0.3683376419671116,-10.249742466338194,36.050480508101046,48.90809960296254,-89.60555963287402,37.47925246708144,27.776648184644046,28.97205023479501,79.19152256775087,-61.97461982764304,40.136291298287325,6.813722888998495,22.16994264044166,43.639980936575,-44.38887564900965,23.19338647736754,0.0001,11.475,male,1,False
LBicep,0.1757921878089485,0.10995786584546069,29.200791185509527,104,1.352249859906779,275.7323289264961,283.275,0.4691581230543538,0.12070301762574846,0.7299876931529794,0.15218070898588615,0.4844363352307979,0.49057739282744395,0.4041713283764863,1.0114838843580847,-0.4137617757806217,0.6356261802624131,0.5429800204429069,0.18295289120690433,0.8305724599645045,0.23723584671926742,0.572973876368849,-55.770058421748814,47.179072519834385,48.23716646507723,-104.49488279460117,73.04905406777742,23.060723691498133,24.69808995554832,79.19152256775087,-38.61323634544325,33.790422084193914,20.2499101367989,7.988469225930306,43.639980936575,4.975746657040212,21.768658689089374,0.0001,12.15,male,1,False
LBicep,0.27734685613784404,0.14463296109114634,39.72139289286448,108,1.1587716954883176,287.4951966306823,321.045,0.5074213602163267,0.10729760136381732,0.7299876931529794,0.20481431572057548,0.5186416991162742,-0.17761678479190787,0.39702652519574305,0.6874755587483754,-0.7025601419544907,0.434945725290893,0.64325511519267,0.11447029073966382,0.8305724599645045,0.15000706414995882,0.6533609956858139,-44.44486576557682,60.191409386377565,86.55294750434761,-104.49488279460117,74.82213480540798,18.07156649307129,20.428520838150465,55.145573032885174,-38.61323634544325,27.274639853685414,10.269669984310479,12.713467913635132,28.762188529820527,-16.611780324435735,16.343144984294717,0.0001,12.825,male,1,False
